surface,tourney_level,tourney_date,winner_id,winner_seed,winner_age,loser_id,loser_seed,loser_age,best_of,round,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner_winrate,loser_winrate,winner_head_to_head_winrate,loser_head_to_head_winrate,winner_surface_winrate,loser_surface_winrate,winner_recent_form,loser_recent_form
Hard,F,20191111,126774,6.0,21.2,106233,5.0,26.1,3,F,6.0,4000.0,5.0,5025.0,0.6738197424892703,0.631578947368421,0.6666666666666666,0.33333333333333337,0.6423357664233577,0.6134453781512605,0.7,0.3
Hard,F,20191111,126774,6.0,21.2,103819,3.0,38.2,3,SF,6.0,4000.0,3.0,6190.0,0.6738197424892703,0.8192771084337349,1.0,0.0,0.6423357664233577,0.8260869565217391,0.7,0.8
Hard,F,20191111,106233,5.0,26.1,100644,7.0,22.5,3,SF,5.0,5025.0,7.0,2945.0,0.631578947368421,0.7013422818791947,0.8333333333333334,0.16666666666666663,0.6134453781512605,0.6685714285714286,0.3,0.5
Hard,F,20191111,104745,1.0,33.4,106421,4.0,23.7,3,RR,1.0,9585.0,4.0,5705.0,0.822463768115942,0.6942148760330579,1.0,0.0,0.7714285714285715,0.7213114754098361,0.8,0.8
Hard,F,20191111,104745,1.0,33.4,126774,6.0,21.2,3,RR,1.0,9585.0,6.0,4000.0,0.822463768115942,0.6738197424892703,0.8333333333333334,0.16666666666666663,0.7714285714285715,0.6423357664233577,0.8,0.7
Hard,F,20191111,100644,7.0,22.5,104745,1.0,33.4,3,RR,7.0,2945.0,1.0,9585.0,0.7013422818791947,0.822463768115942,0.42857142857142855,0.5714285714285714,0.6685714285714286,0.7714285714285715,0.5,0.8
Hard,F,20191111,126774,6.0,21.2,106421,4.0,23.7,3,RR,6.0,4000.0,4.0,5705.0,0.6738197424892703,0.6942148760330579,0.5,0.5,0.6423357664233577,0.7213114754098361,0.7,0.8
Hard,F,20191111,100644,7.0,22.5,106421,4.0,23.7,3,RR,7.0,2945.0,4.0,5705.0,0.7013422818791947,0.6942148760330579,0.8333333333333334,0.16666666666666663,0.6685714285714286,0.7213114754098361,0.5,0.8
Hard,F,20191111,126774,6.0,21.2,100644,7.0,22.5,3,RR,6.0,4000.0,7.0,2945.0,0.6738197424892703,0.7013422818791947,1.0,0.0,0.6423357664233577,0.6685714285714286,0.7,0.5
Hard,F,20191111,103819,3.0,38.2,104925,2.0,32.4,3,RR,3.0,6190.0,2.0,8945.0,0.8192771084337349,0.8635097493036211,0.2,0.8,0.8260869565217391,0.8704663212435233,0.8,0.8
Hard,F,20191111,106233,5.0,26.1,104925,2.0,32.4,3,RR,5.0,5025.0,2.0,8945.0,0.631578947368421,0.8635097493036211,0.5,0.5,0.6134453781512605,0.8704663212435233,0.3,0.8
Hard,F,20191111,104925,2.0,32.4,126610,8.0,23.5,3,RR,2.0,8945.0,8.0,2670.0,0.8635097493036211,0.5950413223140496,1.0,0.0,0.8704663212435233,0.5362318840579711,0.8,0.5
Hard,F,20191111,106233,5.0,26.1,103819,3.0,38.2,3,RR,5.0,5025.0,3.0,6190.0,0.631578947368421,0.8192771084337349,0.8,0.19999999999999996,0.6134453781512605,0.8260869565217391,0.3,0.8
Hard,F,20191111,103819,3.0,38.2,126610,8.0,23.5,3,RR,3.0,6190.0,8.0,2670.0,0.8192771084337349,0.5950413223140496,1.0,0.0,0.8260869565217391,0.5362318840579711,0.8,0.5
Hard,F,20191111,126610,8.0,23.5,106233,5.0,26.1,3,RR,8.0,2670.0,5.0,5025.0,0.5950413223140496,0.631578947368421,0.6666666666666666,0.33333333333333337,0.5362318840579711,0.6134453781512605,0.5,0.3
Hard,F,20191105,206173,8.0,18.2,200282,1.0,20.7,3,F,95.0,596.0,18.0,1775.0,0.6884057971014492,0.547945205479452,1.0,0.0,0.6829268292682927,0.5961538461538461,0.7,0.5
Hard,F,20191105,200282,1.0,20.7,126207,2.0,21.7,3,SF,18.0,1775.0,47.0,1050.0,0.547945205479452,0.532051282051282,1.0,0.0,0.5961538461538461,0.5546218487394958,0.5,0.7
Hard,F,20191105,206173,8.0,18.2,200175,5.0,20.1,3,SF,95.0,596.0,60.0,901.0,0.6884057971014492,0.4157303370786517,1.0,0.0,0.6829268292682927,0.45161290322580644,0.7,0.1
Hard,F,20191105,200282,1.0,20.7,134770,4.0,20.8,3,RR,18.0,1775.0,56.0,956.0,0.547945205479452,0.6027397260273972,1.0,0.0,0.5961538461538461,0.5432098765432098,0.5,0.4
Hard,F,20191105,200282,1.0,20.7,200175,5.0,20.1,3,RR,18.0,1775.0,60.0,901.0,0.547945205479452,0.4157303370786517,1.0,0.0,0.5961538461538461,0.45161290322580644,0.5,0.1
Hard,F,20191105,200282,1.0,20.7,200221,7.0,20.4,3,RR,18.0,1775.0,87.0,627.0,0.547945205479452,0.53125,1.0,0.0,0.5961538461538461,0.49019607843137253,0.5,0.5
Hard,F,20191105,200175,5.0,20.1,134770,4.0,20.8,3,RR,60.0,901.0,56.0,956.0,0.4157303370786517,0.6027397260273972,1.0,0.0,0.45161290322580644,0.5432098765432098,0.1,0.4
Hard,F,20191105,134770,4.0,20.8,200221,7.0,20.4,3,RR,56.0,956.0,87.0,627.0,0.6027397260273972,0.53125,1.0,0.0,0.5432098765432098,0.49019607843137253,0.4,0.5
Hard,F,20191105,200175,5.0,20.1,200221,7.0,20.4,3,RR,60.0,901.0,87.0,627.0,0.4157303370786517,0.53125,1.0,0.0,0.45161290322580644,0.49019607843137253,0.1,0.5
Hard,F,20191105,126207,2.0,21.7,200005,3.0,21.3,3,RR,47.0,1050.0,55.0,972.0,0.532051282051282,0.37662337662337664,1.0,0.0,0.5546218487394958,0.4117647058823529,0.7,0.5
Hard,F,20191105,126207,2.0,21.7,144707,6.0,21.1,3,RR,47.0,1050.0,74.0,765.0,0.532051282051282,0.40476190476190477,1.0,0.0,0.5546218487394958,0.32,0.7,0.4
Hard,F,20191105,206173,8.0,18.2,126207,2.0,21.7,3,RR,95.0,596.0,47.0,1050.0,0.6884057971014492,0.532051282051282,1.0,0.0,0.6829268292682927,0.5546218487394958,0.7,0.7
Hard,F,20191105,144707,6.0,21.1,200005,3.0,21.3,3,RR,74.0,765.0,55.0,972.0,0.40476190476190477,0.37662337662337664,1.0,0.0,0.32,0.4117647058823529,0.4,0.5
Hard,F,20191105,200005,3.0,21.3,206173,8.0,18.2,3,RR,55.0,972.0,95.0,596.0,0.37662337662337664,0.6884057971014492,1.0,0.0,0.4117647058823529,0.6829268292682927,0.5,0.7
Hard,F,20191105,206173,8.0,18.2,144707,6.0,21.1,3,RR,95.0,596.0,74.0,765.0,0.6884057971014492,0.40476190476190477,1.0,0.0,0.6829268292682927,0.32,0.7,0.4
Hard,G,20180115,104745,1.0,31.6,103607,,37.4,5,R128,1.0,10600.0,79.0,677.0,0.822463768115942,0.2,1.0,0.0,0.7714285714285715,0.1111111111111111,0.8,0.2
Hard,G,20180115,104919,,30.6,111797,,22.2,5,R128,52.0,929.0,101.0,550.0,0.44680851063829785,0.42857142857142855,1.0,0.0,0.4838709677419355,0.4482758620689655,0.5,0.6
Hard,G,20180115,105357,,28.5,106432,,21.1,5,R128,122.0,476.0,46.0,1036.0,0.4117647058823529,0.5365853658536586,1.0,0.0,0.44642857142857145,0.5523809523809524,0.3,0.4
Hard,G,20180115,106000,28.0,25.6,103893,,36.0,5,R128,30.0,1391.0,44.0,1120.0,0.373134328358209,0.3829787234042553,1.0,0.0,0.37209302325581395,0.43333333333333335,0.2,0.2
Hard,G,20180115,106043,24.0,25.4,105583,,27.5,5,R128,26.0,1675.0,75.0,687.0,0.5658536585365853,0.4296875,1.0,0.0,0.5378151260504201,0.42105263157894735,0.4,0.4
Hard,G,20180115,134770,,19.0,111460,,21.2,5,R128,138.0,422.0,134.0,436.0,0.6027397260273972,0.3125,1.0,0.0,0.5432098765432098,0.2777777777777778,0.4,0.5
Hard,G,20180115,105238,,29.1,104890,,30.8,5,R128,37.0,1296.0,448.0,81.0,0.4444444444444444,0.0,1.0,0.0,0.5,0.0,0.4,0.5
Hard,G,20180115,105051,,30.1,104545,16.0,32.7,5,R128,78.0,684.0,16.0,2265.0,0.375,0.6022099447513812,1.0,0.0,0.3888888888888889,0.5873015873015873,0.3,0.1
Hard,G,20180115,105807,10.0,26.5,106186,,24.6,5,R128,11.0,2615.0,243.0,217.0,0.5852272727272727,0.4444444444444444,1.0,0.0,0.6186440677966102,0.38461538461538464,0.5,0.5
Hard,G,20180115,104468,,33.0,105657,,27.2,5,R128,57.0,860.0,92.0,592.0,0.4803921568627451,0.2,1.0,0.0,0.4666666666666667,0.26666666666666666,0.4,0.2
Hard,G,20180115,104291,,33.9,106099,,25.0,5,R128,100.0,560.0,210.0,254.0,0.34210526315789475,0.2962962962962963,1.0,0.0,0.44,0.2857142857142857,0.2,0.2
Hard,G,20180115,104180,23.0,34.6,105643,,27.2,5,R128,28.0,1490.0,67.0,755.0,0.43478260869565216,0.35802469135802467,1.0,0.0,0.4230769230769231,0.3333333333333333,0.4,0.2
Hard,G,20180115,104655,31.0,32.0,104022,,35.5,5,R128,34.0,1345.0,90.0,604.0,0.47058823529411764,0.34285714285714286,1.0,0.0,0.3902439024390244,0.37037037037037035,0.3,0.2
Hard,G,20180115,105992,,25.6,104534,,32.7,5,R128,45.0,1115.0,95.0,585.0,0.391304347826087,0.375,1.0,0.0,0.3870967741935484,0.4117647058823529,0.4,0.4
Hard,G,20180115,105311,,28.7,104460,,33.1,5,R128,70.0,720.0,129.0,442.0,0.41,0.2857142857142857,0.5,0.5,0.41935483870967744,0.14285714285714285,0.3,0.3
Hard,G,20180115,105227,6.0,29.2,105577,,27.5,5,R128,6.0,3805.0,105.0,541.0,0.6220095693779905,0.3333333333333333,1.0,0.0,0.6044776119402985,0.3877551020408163,0.5,0.3
Hard,G,20180115,105777,3.0,26.6,110602,,24.3,5,R128,3.0,4990.0,226.0,232.0,0.6147186147186147,0.21428571428571427,1.0,0.0,0.6486486486486487,0.0,0.5,0.1
Hard,G,20180115,111456,,22.7,111200,,21.7,5,R128,186.0,277.0,140.0,398.0,0.4523809523809524,0.1111111111111111,1.0,0.0,0.46875,0.0,0.5,0.5
Hard,G,20180115,104571,,32.5,106026,,25.5,5,R128,123.0,474.0,119.0,487.0,0.4444444444444444,0.3,1.0,0.0,0.5217391304347826,0.375,0.5,0.3
Hard,G,20180115,126094,30.0,20.2,103970,,35.7,5,R128,32.0,1373.0,33.0,1360.0,0.6206896551724138,0.5230769230769231,1.0,0.0,0.6056338028169014,0.5,0.7,0.5
Hard,G,20180115,106401,17.0,22.7,104297,,33.9,5,R128,17.0,2260.0,98.0,566.0,0.6343283582089553,0.14285714285714285,1.0,0.0,0.625,0.125,0.7,0.2
Hard,G,20180115,104678,,31.9,106109,,25.0,5,R128,65.0,800.0,188.0,274.0,0.43636363636363634,0.4,1.0,0.0,0.4358974358974359,0.4166666666666667,0.4,0.5
Hard,G,20180115,133430,,18.7,126774,,19.4,5,R128,50.0,986.0,82.0,655.0,0.5911949685534591,0.6738197424892703,1.0,0.0,0.5961538461538461,0.6423357664233577,0.5,0.7
Hard,G,20180115,104542,15.0,32.7,110536,,26.8,5,R128,15.0,2320.0,214.0,248.0,0.5432098765432098,0.0,1.0,0.0,0.5714285714285714,0.0,0.1,0.5
Hard,G,20180115,106378,,23.0,104731,11.0,31.6,5,R128,49.0,992.0,12.0,2610.0,0.45454545454545453,0.5853658536585366,0.5,0.5,0.4444444444444444,0.5783132530120482,0.1,0.3
Hard,G,20180115,104797,,31.3,105732,,26.8,5,R128,60.0,848.0,74.0,690.0,0.3125,0.3815789473684211,1.0,0.0,0.3333333333333333,0.3488372093023256,0.2,0.2
Hard,G,20180115,105932,,25.8,105589,,27.5,5,R128,61.0,836.0,102.0,545.0,0.4017857142857143,0.0,1.0,0.0,0.43243243243243246,0.0,0.2,0.5
Hard,G,20180115,105074,,30.0,106298,18.0,23.8,5,R128,117.0,488.0,18.0,2235.0,0.35714285714285715,0.5172413793103449,0.5,0.5,0.2,0.5,0.4,0.4
Hard,G,20180115,106415,,22.3,104259,27.0,34.2,5,R128,168.0,318.0,29.0,1415.0,0.422680412371134,0.46987951807228917,1.0,0.0,0.4492753623188406,0.4888888888888889,0.5,0.4
Hard,G,20180115,104312,,33.9,144895,,18.7,5,R128,76.0,686.0,155.0,361.0,0.4264705882352941,0.4166666666666667,1.0,0.0,0.48717948717948717,0.43333333333333335,0.5,0.3
Hard,G,20180115,103333,,38.8,111513,,22.6,5,R128,89.0,615.0,85.0,624.0,0.4262295081967213,0.35064935064935066,1.0,0.0,0.43902439024390244,0.24324324324324326,0.5,0.4
Hard,G,20180115,105216,,29.3,106058,8.0,25.3,5,R128,41.0,1200.0,9.0,2960.0,0.24324324324324326,0.5392156862745098,1.0,0.0,0.3076923076923077,0.5540540540540541,0.2,0.4
Hard,G,20180115,106233,5.0,24.3,105550,,27.6,5,R128,5.0,4060.0,56.0,864.0,0.631578947368421,0.43617021276595747,1.0,0.0,0.6134453781512605,0.4230769230769231,0.3,0.6
Hard,G,20180115,106045,,25.4,105449,,28.0,5,R128,190.0,272.0,48.0,1010.0,0.3469387755102041,0.4329896907216495,1.0,0.0,0.37142857142857144,0.39344262295081966,0.3,0.6
Hard,G,20180115,106210,,24.5,106324,,23.6,5,R128,64.0,815.0,225.0,236.0,0.4225352112676056,0.0,1.0,0.0,0.28125,0.0,0.5,0.5
Hard,G,20180115,105173,26.0,29.5,126610,,21.7,5,R128,27.0,1625.0,130.0,442.0,0.44966442953020136,0.5950413223140496,1.0,0.0,0.5047619047619047,0.5362318840579711,0.6,0.5
Hard,G,20180115,104269,,34.1,105138,20.0,29.7,5,R128,40.0,1225.0,21.0,2015.0,0.49019607843137253,0.5970149253731343,1.0,0.0,0.4827586206896552,0.5867768595041323,0.2,0.5
Hard,G,20180115,109739,,22.5,105649,,27.2,5,R128,94.0,587.0,83.0,645.0,0.38235294117647056,0.25,1.0,0.0,0.3181818181818182,0.2857142857142857,0.3,0.5
Hard,G,20180115,105815,,26.4,104871,,30.9,5,R128,97.0,583.0,84.0,640.0,0.42,0.40860215053763443,1.0,0.0,0.47058823529411764,0.42592592592592593,0.3,0.2
Hard,G,20180115,104527,9.0,32.8,105575,,27.5,5,R128,8.0,3060.0,136.0,433.0,0.6,0.3111111111111111,1.0,0.0,0.6262626262626263,0.3333333333333333,0.5,0.5
Hard,G,20180115,104925,14.0,30.6,105385,,28.4,5,R128,14.0,2335.0,63.0,816.0,0.8635097493036211,0.36363636363636365,1.0,0.0,0.8704663212435233,0.38461538461538464,0.8,0.4
Hard,G,20180115,104792,,31.3,144719,,20.6,5,R128,39.0,1265.0,187.0,275.0,0.6204819277108434,0.2982456140350877,1.0,0.0,0.652542372881356,0.23333333333333334,0.5,0.4
Hard,G,20180115,105065,,30.0,200615,,18.4,5,R128,131.0,441.0,550.0,55.0,0.3333333333333333,0.4782608695652174,1.0,0.0,0.3333333333333333,0.5333333333333333,0.3,0.5
Hard,G,20180115,105077,21.0,29.9,111577,,21.2,5,R128,22.0,1845.0,54.0,878.0,0.4244604316546763,0.46153846153846156,1.0,0.0,0.375,0.5,0.2,0.4
Hard,G,20180115,111202,,21.6,104999,32.0,30.4,5,R128,58.0,857.0,35.0,1302.0,0.5882352941176471,0.4107142857142857,1.0,0.0,0.6086956521739131,0.4358974358974359,0.8,0.2
Hard,G,20180115,106421,,21.9,106423,,21.7,5,R128,53.0,884.0,216.0,245.0,0.6942148760330579,0.3953488372093023,1.0,0.0,0.7213114754098361,0.40625,0.8,0.5
Hard,G,20180115,105376,,28.5,105062,,30.0,5,R128,62.0,827.0,69.0,730.0,0.3111111111111111,0.37662337662337664,1.0,0.0,0.3548387096774194,0.375,0.4,0.3
Hard,G,20180115,100644,4.0,20.7,105341,,28.6,5,R128,4.0,4610.0,73.0,701.0,0.7013422818791947,0.36666666666666664,1.0,0.0,0.6685714285714286,0.3333333333333333,0.5,0.4
Hard,G,20180115,105676,7.0,27.1,104897,,30.7,5,R128,7.0,3775.0,182.0,280.0,0.6,0.0,1.0,0.0,0.5740740740740741,0.0,0.3,0.5
Hard,G,20180115,103898,,36.0,106121,,24.9,5,R128,59.0,855.0,96.0,585.0,0.36666666666666664,0.33962264150943394,1.0,0.0,0.4444444444444444,0.3888888888888889,0.4,0.6
Hard,G,20180115,105539,,27.6,104252,,34.2,5,R128,72.0,710.0,68.0,733.0,0.25806451612903225,0.19047619047619047,1.0,0.0,0.30434782608695654,0.125,0.3,0.1
Hard,G,20180115,104926,25.0,30.6,104547,,32.7,5,R128,25.0,1715.0,66.0,768.0,0.5416666666666666,0.4230769230769231,1.0,0.0,0.4942528735632184,0.4,0.4,0.4
Hard,G,20180115,104607,19.0,32.3,200282,,18.9,5,R128,20.0,2050.0,127.0,453.0,0.6206896551724138,0.547945205479452,1.0,0.0,0.625,0.5961538461538461,0.6,0.5
Hard,G,20180115,104198,,34.6,105332,,28.6,5,R128,71.0,720.0,42.0,1190.0,0.32432432432432434,0.390625,1.0,0.0,0.29411764705882354,0.3472222222222222,0.3,0.2
Hard,G,20180115,111575,,21.6,105166,,29.5,5,R128,47.0,1030.0,139.0,401.0,0.5948717948717949,0.26666666666666666,1.0,0.0,0.5867768595041323,0.3076923076923077,0.7,0.2
Hard,G,20180115,105223,12.0,29.3,126207,,19.9,5,R128,10.0,2725.0,81.0,656.0,0.7083333333333334,0.532051282051282,1.0,0.0,0.7288135593220338,0.5546218487394958,0.7,0.7
Hard,G,20180115,105023,13.0,30.2,103852,,36.3,5,R128,13.0,2535.0,38.0,1295.0,0.47572815533980584,0.3956043956043956,1.0,0.0,0.42424242424242425,0.39285714285714285,0.2,0.1
Hard,G,20180115,105916,,25.9,105430,,28.1,5,R128,80.0,674.0,87.0,618.0,0.4727272727272727,0.38235294117647056,1.0,0.0,0.47761194029850745,0.3902439024390244,0.6,0.3
Hard,G,20180115,106044,,25.4,111442,,23.7,5,R128,93.0,590.0,99.0,564.0,0.4166666666666667,0.379746835443038,1.0,0.0,0.5,0.4,0.5,0.4
Hard,G,20180115,105041,,30.2,105683,22.0,27.0,5,R128,86.0,621.0,23.0,1750.0,0.35294117647058826,0.703030303030303,1.0,0.0,0.25,0.6936936936936937,0.4,0.6
Hard,G,20180115,104755,29.0,31.5,104882,,30.8,5,R128,31.0,1375.0,106.0,540.0,0.4846153846153846,0.0,1.0,0.0,0.4666666666666667,0.0,0.3,0.5
Hard,G,20180115,132283,,22.6,104898,,30.7,5,R128,219.0,243.0,43.0,1175.0,0.47,0.4090909090909091,1.0,0.0,0.4,0.4418604651162791,0.5,0.5
Hard,G,20180115,105526,,27.7,126952,,20.1,5,R128,55.0,870.0,174.0,301.0,0.48031496062992124,0.21428571428571427,1.0,0.0,0.4264705882352941,0.16666666666666666,0.5,0.2
Hard,G,20180115,103819,2.0,36.4,105379,,28.4,5,R128,2.0,9605.0,51.0,968.0,0.8192771084337349,0.37681159420289856,1.0,0.0,0.8260869565217391,0.25806451612903225,0.8,0.3
Hard,G,20180115,104745,1.0,31.6,104919,,30.6,5,R64,1.0,10600.0,52.0,929.0,0.822463768115942,0.44680851063829785,1.0,0.0,0.7714285714285715,0.4838709677419355,0.8,0.5
Hard,G,20180115,106000,28.0,25.6,105357,,28.5,5,R64,30.0,1391.0,122.0,476.0,0.373134328358209,0.4117647058823529,1.0,0.0,0.37209302325581395,0.44642857142857145,0.2,0.3
Hard,G,20180115,106043,24.0,25.4,134770,,19.0,5,R64,26.0,1675.0,138.0,422.0,0.5658536585365853,0.6027397260273972,1.0,0.0,0.5378151260504201,0.5432098765432098,0.4,0.4
Hard,G,20180115,105238,,29.1,105051,,30.1,5,R64,37.0,1296.0,78.0,684.0,0.4444444444444444,0.375,1.0,0.0,0.5,0.3888888888888889,0.4,0.3
Hard,G,20180115,105807,10.0,26.5,104468,,33.0,5,R64,11.0,2615.0,57.0,860.0,0.5852272727272727,0.4803921568627451,0.6,0.4,0.6186440677966102,0.4666666666666667,0.5,0.4
Hard,G,20180115,104180,23.0,34.6,104291,,33.9,5,R64,28.0,1490.0,100.0,560.0,0.43478260869565216,0.34210526315789475,1.0,0.0,0.4230769230769231,0.44,0.4,0.2
Hard,G,20180115,105992,,25.6,104655,31.0,32.0,5,R64,45.0,1115.0,34.0,1345.0,0.391304347826087,0.47058823529411764,1.0,0.0,0.3870967741935484,0.3902439024390244,0.4,0.3
Hard,G,20180115,105227,6.0,29.2,105311,,28.7,5,R64,6.0,3805.0,70.0,720.0,0.6220095693779905,0.41,1.0,0.0,0.6044776119402985,0.41935483870967744,0.5,0.3
Hard,G,20180115,105777,3.0,26.6,111456,,22.7,5,R64,3.0,4990.0,186.0,277.0,0.6147186147186147,0.4523809523809524,1.0,0.0,0.6486486486486487,0.46875,0.5,0.5
Hard,G,20180115,126094,30.0,20.2,104571,,32.5,5,R64,32.0,1373.0,123.0,474.0,0.6206896551724138,0.4444444444444444,1.0,0.0,0.6056338028169014,0.5217391304347826,0.7,0.5
Hard,G,20180115,106401,17.0,22.7,104678,,31.9,5,R64,17.0,2260.0,65.0,800.0,0.6343283582089553,0.43636363636363634,1.0,0.0,0.625,0.4358974358974359,0.7,0.4
Hard,G,20180115,104542,15.0,32.7,133430,,18.7,5,R64,15.0,2320.0,50.0,986.0,0.5432098765432098,0.5911949685534591,0.5,0.5,0.5714285714285714,0.5961538461538461,0.1,0.5
Hard,G,20180115,106378,,23.0,104797,,31.3,5,R64,49.0,992.0,60.0,848.0,0.45454545454545453,0.3125,1.0,0.0,0.4444444444444444,0.3333333333333333,0.1,0.2
Hard,G,20180115,105932,,25.8,105074,,30.0,5,R64,61.0,836.0,117.0,488.0,0.4017857142857143,0.35714285714285715,1.0,0.0,0.43243243243243246,0.2,0.2,0.4
Hard,G,20180115,104312,,33.9,106415,,22.3,5,R64,76.0,686.0,168.0,318.0,0.4264705882352941,0.422680412371134,1.0,0.0,0.48717948717948717,0.4492753623188406,0.5,0.5
Hard,G,20180115,103333,,38.8,105216,,29.3,5,R64,89.0,615.0,41.0,1200.0,0.4262295081967213,0.24324324324324326,1.0,0.0,0.43902439024390244,0.3076923076923077,0.5,0.2
Hard,G,20180115,106233,5.0,24.3,106045,,25.4,5,R64,5.0,4060.0,190.0,272.0,0.631578947368421,0.3469387755102041,1.0,0.0,0.6134453781512605,0.37142857142857144,0.3,0.3
Hard,G,20180115,105173,26.0,29.5,106210,,24.5,5,R64,27.0,1625.0,64.0,815.0,0.44966442953020136,0.4225352112676056,1.0,0.0,0.5047619047619047,0.28125,0.6,0.5
Hard,G,20180115,109739,,22.5,104269,,34.1,5,R64,94.0,587.0,40.0,1225.0,0.38235294117647056,0.49019607843137253,1.0,0.0,0.3181818181818182,0.4827586206896552,0.3,0.2
Hard,G,20180115,105815,,26.4,104527,9.0,32.8,5,R64,97.0,583.0,8.0,3060.0,0.42,0.6,1.0,0.0,0.47058823529411764,0.6262626262626263,0.3,0.5
Hard,G,20180115,104925,14.0,30.6,104792,,31.3,5,R64,14.0,2335.0,39.0,1265.0,0.8635097493036211,0.6204819277108434,1.0,0.0,0.8704663212435233,0.652542372881356,0.8,0.5
Hard,G,20180115,105077,21.0,29.9,105065,,30.0,5,R64,22.0,1845.0,131.0,441.0,0.4244604316546763,0.3333333333333333,1.0,0.0,0.375,0.3333333333333333,0.2,0.3
Hard,G,20180115,111202,,21.6,106421,,21.9,5,R64,58.0,857.0,53.0,884.0,0.5882352941176471,0.6942148760330579,1.0,0.0,0.6086956521739131,0.7213114754098361,0.8,0.8
Hard,G,20180115,100644,4.0,20.7,105376,,28.5,5,R64,4.0,4610.0,62.0,827.0,0.7013422818791947,0.3111111111111111,1.0,0.0,0.6685714285714286,0.3548387096774194,0.5,0.4
Hard,G,20180115,103898,,36.0,105676,7.0,27.1,5,R64,59.0,855.0,7.0,3775.0,0.36666666666666664,0.6,0.6666666666666666,0.33333333333333337,0.4444444444444444,0.5740740740740741,0.4,0.3
Hard,G,20180115,104926,25.0,30.6,105539,,27.6,5,R64,25.0,1715.0,72.0,710.0,0.5416666666666666,0.25806451612903225,1.0,0.0,0.4942528735632184,0.30434782608695654,0.4,0.3
Hard,G,20180115,104607,19.0,32.3,104198,,34.6,5,R64,20.0,2050.0,71.0,720.0,0.6206896551724138,0.32432432432432434,1.0,0.0,0.625,0.29411764705882354,0.6,0.3
Hard,G,20180115,105223,12.0,29.3,111575,,21.6,5,R64,10.0,2725.0,47.0,1030.0,0.7083333333333334,0.5948717948717949,1.0,0.0,0.7288135593220338,0.5867768595041323,0.7,0.7
Hard,G,20180115,105916,,25.9,105023,13.0,30.2,5,R64,80.0,674.0,13.0,2535.0,0.4727272727272727,0.47572815533980584,1.0,0.0,0.47761194029850745,0.42424242424242425,0.6,0.2
Hard,G,20180115,106044,,25.4,105041,,30.2,5,R64,93.0,590.0,86.0,621.0,0.4166666666666667,0.35294117647058826,1.0,0.0,0.5,0.25,0.5,0.4
Hard,G,20180115,104755,29.0,31.5,132283,,22.6,5,R64,31.0,1375.0,219.0,243.0,0.4846153846153846,0.47,1.0,0.0,0.4666666666666667,0.4,0.3,0.5
Hard,G,20180115,103819,2.0,36.4,105526,,27.7,5,R64,2.0,9605.0,55.0,870.0,0.8192771084337349,0.48031496062992124,1.0,0.0,0.8260869565217391,0.4264705882352941,0.8,0.5
Hard,G,20180115,104745,1.0,31.6,106000,28.0,25.6,5,R32,1.0,10600.0,30.0,1391.0,0.822463768115942,0.373134328358209,0.6666666666666666,0.33333333333333337,0.7714285714285715,0.37209302325581395,0.8,0.2
Hard,G,20180115,106043,24.0,25.4,105238,,29.1,5,R32,26.0,1675.0,37.0,1296.0,0.5658536585365853,0.4444444444444444,1.0,0.0,0.5378151260504201,0.5,0.4,0.4
Hard,G,20180115,105807,10.0,26.5,104180,23.0,34.6,5,R32,11.0,2615.0,28.0,1490.0,0.5852272727272727,0.43478260869565216,1.0,0.0,0.6186440677966102,0.4230769230769231,0.5,0.4
Hard,G,20180115,105227,6.0,29.2,105992,,25.6,5,R32,6.0,3805.0,45.0,1115.0,0.6220095693779905,0.391304347826087,1.0,0.0,0.6044776119402985,0.3870967741935484,0.5,0.4
Hard,G,20180115,105777,3.0,26.6,126094,30.0,20.2,5,R32,3.0,4990.0,32.0,1373.0,0.6147186147186147,0.6206896551724138,0.5,0.5,0.6486486486486487,0.6056338028169014,0.5,0.7
Hard,G,20180115,106401,17.0,22.7,104542,15.0,32.7,5,R32,17.0,2260.0,15.0,2320.0,0.6343283582089553,0.5432098765432098,1.0,0.0,0.625,0.5714285714285714,0.7,0.1
Hard,G,20180115,106378,,23.0,105932,,25.8,5,R32,49.0,992.0,61.0,836.0,0.45454545454545453,0.4017857142857143,1.0,0.0,0.4444444444444444,0.43243243243243246,0.1,0.2
Hard,G,20180115,104312,,33.9,103333,,38.8,5,R32,76.0,686.0,89.0,615.0,0.4264705882352941,0.4262295081967213,1.0,0.0,0.48717948717948717,0.43902439024390244,0.5,0.5
Hard,G,20180115,106233,5.0,24.3,105173,26.0,29.5,5,R32,5.0,4060.0,27.0,1625.0,0.631578947368421,0.44966442953020136,1.0,0.0,0.6134453781512605,0.5047619047619047,0.3,0.6
Hard,G,20180115,105815,,26.4,109739,,22.5,5,R32,97.0,583.0,94.0,587.0,0.42,0.38235294117647056,1.0,0.0,0.47058823529411764,0.3181818181818182,0.3,0.3
Hard,G,20180115,104925,14.0,30.6,105077,21.0,29.9,5,R32,14.0,2335.0,22.0,1845.0,0.8635097493036211,0.4244604316546763,1.0,0.0,0.8704663212435233,0.375,0.8,0.2
